Goal,Initial,Mis. Path Cost,Mis. # Nodes,Mis.Time(mili),Mis. Seq.,Man. Path Cost,Man. # Nodes,Man.Time(mili),Man. Seq.,
123456780,153872406,16,562,1,Swap 8 & 5->Swap 7 & 4->Swap 8 & 2->Swap 5 & 2->Swap 5 & 8->Swap 0 & 2->Swap 7 & 1->Swap 1 & 7->Swap 2 & 6->Swap 8 & 7->Swap 6 & 2->Swap 2 & 0->Swap 2 & 7->Swap 2 & 5->Swap 4 & 8->Swap 7 & 8->DONE,16,100,1,Swap 8 & 5->Swap 7 & 4->Swap 8 & 2->Swap 5 & 2->Swap 5 & 8->Swap 0 & 2->Swap 7 & 1->Swap 1 & 7->Swap 2 & 6->Swap 8 & 7->Swap 7 & 8->Swap 4 & 7->Swap 6 & 2->Swap 2 & 0->Swap 2 & 8->Swap 2 & 5->DONE,
123456780,823617054,36,4185,8,Swap 8 & 7->Swap 3 & 2->Swap 0 & 7->Swap 5 & 3->Swap 7 & 0->Swap 6 & 2->Swap 7 & 3->Swap 8 & 4->Swap 2 & 7->Swap 3 & 4->Swap 6 & 5->Swap 6 & 1->Swap 7 & 2->Swap 0 & 2->Swap 4 & 3->Swap 8 & 6->Swap 3 & 7->Swap 2 & 0->Swap 2 & 3->Swap 2 & 1->Swap 3 & 5->Swap 0 & 7->Swap 0 & 4->Swap 3 & 2->Swap 7 & 5->Swap 2 & 3->Swap 5 & 4->Swap 5 & 0->Swap 1 & 6->Swap 4 & 0->Swap 4 & 5->Swap 1 & 8->Swap 4 & 8->Swap 7 & 6->Swap 5 & 7->Swap 7 & 8->DONE,36,122,0,Swap 8 & 7->Swap 3 & 2->Swap 0 & 7->Swap 5 & 3->Swap 7 & 0->Swap 6 & 2->Swap 7 & 3->Swap 8 & 4->Swap 2 & 7->Swap 3 & 4->Swap 6 & 5->Swap 6 & 1->Swap 7 & 2->Swap 0 & 2->Swap 4 & 3->Swap 8 & 6->Swap 3 & 7->Swap 2 & 0->Swap 2 & 3->Swap 2 & 1->Swap 3 & 5->Swap 0 & 7->Swap 0 & 4->Swap 3 & 2->Swap 7 & 5->Swap 2 & 3->Swap 5 & 4->Swap 1 & 6->Swap 1 & 8->Swap 7 & 6->Swap 5 & 7->Swap 7 & 0->Swap 4 & 0->Swap 7 & 8->Swap 4 & 8->Swap 4 & 7->DONE,
123456780,528476301,30,6688,14,Swap 4 & 1->Swap 3 & 2->Swap 2 & 3->Swap 8 & 5->Swap 5 & 8->Swap 6 & 3->Swap 0 & 8->Swap 0 & 7->Swap 7 & 0->Swap 8 & 3->Swap 3 & 0->Swap 7 & 1->Swap 5 & 7->Swap 8 & 6->Swap 3 & 1->Swap 5 & 4->Swap 3 & 4->Swap 0 & 1->Swap 4 & 3->Swap 2 & 5->Swap 5 & 2->Swap 1 & 0->Swap 8 & 2->Swap 1 & 7->Swap 7 & 3->Swap 1 & 8->Swap 1 & 5->Swap 3 & 8->Swap 3 & 5->Swap 2 & 3->DONE,32,198,1,Swap 4 & 1->Swap 3 & 2->Swap 2 & 3->Swap 8 & 5->Swap 5 & 8->Swap 6 & 3->Swap 0 & 8->Swap 0 & 7->Swap 7 & 0->Swap 8 & 3->Swap 3 & 0->Swap 7 & 1->Swap 5 & 7->Swap 8 & 6->Swap 3 & 1->Swap 5 & 4->Swap 3 & 4->Swap 0 & 1->Swap 4 & 3->Swap 2 & 5->Swap 5 & 2->Swap 1 & 0->Swap 1 & 7->Swap 7 & 3->Swap 4 & 5->Swap 1 & 5->Swap 1 & 4->Swap 6 & 8->Swap 0 & 3->Swap 3 & 8->Swap 3 & 6->Swap 8 & 0->DONE,
123456780,103842576,16,679,1,Swap 8 & 5->Swap 0 & 6->Swap 8 & 4->Swap 3 & 2->Swap 0 & 2->Swap 4 & 8->Swap 5 & 7->Swap 8 & 4->Swap 0 & 3->Swap 4 & 8->Swap 7 & 5->Swap 5 & 8->Swap 2 & 5->Swap 2 & 0->Swap 5 & 0->Swap 6 & 0->DONE,16,88,0,Swap 8 & 5->Swap 0 & 6->Swap 8 & 4->Swap 3 & 2->Swap 0 & 2->Swap 4 & 8->Swap 5 & 7->Swap 8 & 4->Swap 0 & 3->Swap 5 & 8->Swap 4 & 5->Swap 7 & 8->Swap 5 & 0->Swap 2 & 0->Swap 2 & 5->Swap 6 & 0->DONE,
123456780,125736480,10,89,0,Swap 3 & 2->Swap 5 & 3->Swap 0 & 8->Swap 7 & 4->Swap 8 & 0->Swap 2 & 5->Swap 4 & 7->Swap 5 & 2->Swap 3 & 5->Swap 2 & 3->DONE,10,45,0,Swap 3 & 2->Swap 5 & 3->Swap 0 & 8->Swap 7 & 4->Swap 8 & 0->Swap 2 & 5->Swap 4 & 7->Swap 3 & 2->Swap 5 & 3->Swap 2 & 5->DONE,
123456780,412376805,12,89,1,Swap 3 & 2->Swap 3 & 1->Swap 8 & 7->Swap 4 & 3->Swap 7 & 5->Swap 0 & 5->Swap 3 & 4->Swap 1 & 3->Swap 2 & 3->Swap 5 & 0->Swap 5 & 7->Swap 7 & 8->DONE,12,67,0,Swap 3 & 2->Swap 3 & 1->Swap 8 & 7->Swap 4 & 3->Swap 7 & 5->Swap 0 & 5->Swap 3 & 4->Swap 1 & 3->Swap 2 & 3->Swap 5 & 0->Swap 5 & 7->Swap 7 & 8->DONE,
123456780,123457806,10,66,0,Swap 5 & 4->Swap 0 & 6->Swap 8 & 7->Swap 6 & 7->Swap 4 & 5->Swap 7 & 0->Swap 0 & 6->Swap 6 & 7->Swap 7 & 0->Swap 7 & 8->DONE,10,34,0,Swap 5 & 4->Swap 0 & 6->Swap 8 & 7->Swap 6 & 7->Swap 4 & 5->Swap 7 & 0->Swap 0 & 6->Swap 6 & 7->Swap 7 & 0->Swap 7 & 8->DONE,
123456780,260754183,20,1007,2,Swap 5 & 2->Swap 6 & 3->Swap 2 & 4->Swap 3 & 6->Swap 6 & 3->Swap 0 & 8->Swap 0 & 4->Swap 8 & 4->Swap 2 & 1->Swap 4 & 3->Swap 0 & 5->Swap 7 & 1->Swap 6 & 0->Swap 4 & 0->Swap 3 & 0->Swap 4 & 6->Swap 3 & 6->Swap 4 & 2->Swap 1 & 7->Swap 1 & 4->DONE,22,122,0,Swap 5 & 2->Swap 6 & 3->Swap 2 & 4->Swap 3 & 6->Swap 6 & 3->Swap 0 & 8->Swap 0 & 4->Swap 8 & 4->Swap 2 & 1->Swap 4 & 3->Swap 0 & 5->Swap 7 & 1->Swap 6 & 0->Swap 1 & 7->Swap 6 & 2->Swap 1 & 6->Swap 4 & 5->Swap 4 & 6->Swap 5 & 6->Swap 6 & 0->Swap 3 & 0->Swap 3 & 6->DONE,
123456780,518703426,28,291,1,Swap 6 & 3->Swap 5 & 4->Swap 2 & 1->Swap 0 & 8->Swap 6 & 1->Swap 1 & 6->Swap 1 & 2->Swap 7 & 5->Swap 4 & 2->Swap 0 & 2->Swap 0 & 4->Swap 8 & 3->Swap 4 & 7->Swap 3 & 8->Swap 5 & 4->Swap 7 & 5->Swap 5 & 0->Swap 5 & 1->Swap 8 & 3->Swap 8 & 6->Swap 3 & 6->Swap 4 & 7->Swap 3 & 8->Swap 6 & 8->Swap 2 & 0->Swap 8 & 0->Swap 1 & 5->Swap 2 & 5->DONE,28,78,0,Swap 6 & 3->Swap 5 & 4->Swap 2 & 1->Swap 0 & 8->Swap 6 & 1->Swap 1 & 6->Swap 1 & 2->Swap 7 & 5->Swap 4 & 2->Swap 0 & 2->Swap 0 & 4->Swap 8 & 3->Swap 4 & 7->Swap 3 & 8->Swap 5 & 4->Swap 7 & 5->Swap 5 & 0->Swap 5 & 1->Swap 8 & 3->Swap 8 & 6->Swap 3 & 6->Swap 1 & 5->Swap 3 & 8->Swap 4 & 7->Swap 2 & 0->Swap 2 & 5->Swap 6 & 8->Swap 8 & 0->DONE,
123456780,231465078,10,67,0,Swap 2 & 1->Swap 0 & 8->Swap 6 & 5->Swap 0 & 7->Swap 3 & 1->Swap 5 & 6->Swap 1 & 3->Swap 1 & 2->Swap 7 & 0->Swap 8 & 0->DONE,10,56,0,Swap 2 & 1->Swap 0 & 8->Swap 6 & 5->Swap 0 & 7->Swap 3 & 1->Swap 1 & 3->Swap 1 & 2->Swap 5 & 6->Swap 7 & 0->Swap 8 & 0->DONE,
123456780,461753280,26,210,0,Swap 7 & 4->Swap 2 & 1->Swap 0 & 8->Swap 5 & 1->Swap 5 & 2->Swap 6 & 1->Swap 4 & 7->Swap 1 & 3->Swap 3 & 6->Swap 1 & 2->Swap 7 & 4->Swap 2 & 1->Swap 4 & 7->Swap 0 & 3->Swap 2 & 5->Swap 4 & 2->Swap 7 & 2->Swap 6 & 0->Swap 8 & 3->Swap 6 & 5->Swap 3 & 0->Swap 2 & 7->Swap 1 & 6->Swap 3 & 6->Swap 2 & 4->Swap 1 & 2->DONE,26,56,0,Swap 7 & 4->Swap 2 & 1->Swap 0 & 8->Swap 5 & 1->Swap 5 & 2->Swap 6 & 1->Swap 4 & 7->Swap 1 & 3->Swap 3 & 6->Swap 1 & 2->Swap 7 & 4->Swap 2 & 1->Swap 4 & 7->Swap 0 & 3->Swap 2 & 5->Swap 4 & 2->Swap 7 & 2->Swap 6 & 0->Swap 8 & 3->Swap 6 & 5->Swap 3 & 0->Swap 1 & 6->Swap 3 & 6->Swap 2 & 7->Swap 2 & 4->Swap 1 & 2->DONE,
123456780,426513780,18,45,0,Swap 4 & 1->Swap 2 & 4->Swap 0 & 6->Swap 0 & 3->Swap 5 & 1->Swap 7 & 5->Swap 6 & 3->Swap 6 & 0->Swap 3 & 8->Swap 4 & 2->Swap 2 & 4->Swap 8 & 3->Swap 4 & 2->Swap 3 & 0->Swap 5 & 7->Swap 3 & 6->Swap 1 & 5->Swap 1 & 4->DONE,18,34,0,Swap 4 & 1->Swap 2 & 4->Swap 0 & 6->Swap 0 & 3->Swap 5 & 1->Swap 7 & 5->Swap 6 & 3->Swap 6 & 0->Swap 3 & 8->Swap 4 & 2->Swap 2 & 4->Swap 8 & 3->Swap 4 & 2->Swap 3 & 0->Swap 5 & 7->Swap 3 & 6->Swap 1 & 5->Swap 1 & 4->DONE,
123456780,143526870,10,34,0,Swap 4 & 1->Swap 1 & 4->Swap 8 & 7->Swap 6 & 3->Swap 5 & 4->Swap 3 & 6->Swap 4 & 2->Swap 7 & 8->Swap 2 & 4->Swap 4 & 5->DONE,10,34,1,Swap 4 & 1->Swap 1 & 4->Swap 8 & 7->Swap 6 & 3->Swap 5 & 4->Swap 3 & 6->Swap 4 & 2->Swap 2 & 4->Swap 4 & 5->Swap 7 & 8->DONE,
123456780,761240853,28,1005,1,Swap 8 & 7->Swap 0 & 6->Swap 2 & 1->Swap 8 & 4->Swap 7 & 4->Swap 7 & 8->Swap 0 & 3->Swap 6 & 4->Swap 6 & 5->Swap 4 & 5->Swap 3 & 6->Swap 4 & 3->Swap 6 & 0->Swap 5 & 3->Swap 7 & 2->Swap 3 & 0->Swap 5 & 8->Swap 0 & 3->Swap 8 & 5->Swap 6 & 1->Swap 3 & 0->Swap 4 & 2->Swap 1 & 6->Swap 3 & 6->Swap 1 & 7->Swap 2 & 7->Swap 5 & 7->Swap 7 & 8->DONE,28,89,0,Swap 8 & 7->Swap 0 & 6->Swap 2 & 1->Swap 8 & 4->Swap 7 & 4->Swap 7 & 8->Swap 0 & 3->Swap 6 & 4->Swap 6 & 5->Swap 4 & 5->Swap 3 & 6->Swap 4 & 3->Swap 6 & 0->Swap 5 & 3->Swap 7 & 2->Swap 3 & 0->Swap 5 & 8->Swap 0 & 3->Swap 8 & 5->Swap 6 & 1->Swap 2 & 7->Swap 1 & 6->Swap 1 & 2->Swap 3 & 0->Swap 3 & 6->Swap 8 & 7->Swap 4 & 8->Swap 5 & 8->DONE,
123456780,726358410,20,1487,3,Swap 8 & 5->Swap 7 & 4->Swap 6 & 3->Swap 5 & 4->Swap 2 & 1->Swap 1 & 2->Swap 4 & 5->Swap 7 & 1->Swap 0 & 5->Swap 3 & 8->Swap 3 & 1->Swap 5 & 0->Swap 5 & 1->Swap 5 & 3->Swap 8 & 3->Swap 3 & 6->Swap 1 & 8->Swap 1 & 5->Swap 1 & 7->Swap 4 & 7->DONE,22,210,0,Swap 8 & 5->Swap 7 & 4->Swap 6 & 3->Swap 5 & 4->Swap 2 & 1->Swap 1 & 2->Swap 4 & 5->Swap 7 & 1->Swap 0 & 5->Swap 3 & 8->Swap 3 & 1->Swap 5 & 0->Swap 5 & 1->Swap 3 & 7->Swap 4 & 7->Swap 8 & 5->Swap 1 & 8->Swap 5 & 1->Swap 1 & 6->Swap 2 & 3->Swap 1 & 3->Swap 1 & 2->DONE,
123456780,204135867,22,1682,3,Swap 4 & 1->Swap 7 & 1->Swap 2 & 4->Swap 3 & 4->Swap 1 & 7->Swap 8 & 7->Swap 5 & 3->Swap 0 & 6->Swap 0 & 4->Swap 0 & 5->Swap 7 & 8->Swap 8 & 7->Swap 4 & 5->Swap 6 & 7->Swap 5 & 3->Swap 4 & 0->Swap 4 & 2->Swap 1 & 4->Swap 7 & 6->Swap 7 & 8->Swap 3 & 0->Swap 6 & 0->DONE,22,89,0,Swap 4 & 1->Swap 7 & 1->Swap 2 & 4->Swap 3 & 4->Swap 1 & 7->Swap 8 & 7->Swap 5 & 3->Swap 0 & 6->Swap 0 & 4->Swap 0 & 5->Swap 7 & 8->Swap 8 & 7->Swap 4 & 5->Swap 6 & 7->Swap 3 & 0->Swap 4 & 3->Swap 4 & 2->Swap 1 & 4->Swap 6 & 0->Swap 5 & 6->Swap 7 & 0->Swap 7 & 8->DONE,
123456780,21745863,22,25663,134,Swap 8 & 7->Swap 7 & 8->Swap 2 & 1->Swap 0 & 6->Swap 0 & 3->Swap 8 & 5->Swap 0 & 1->Swap 8 & 4->Swap 6 & 5->Swap 7 & 8->Swap 0 & 2->Swap 5 & 3->Swap 1 & 2->Swap 6 & 8->Swap 3 & 5->Swap 1 & 0->Swap 2 & 0->Swap 3 & 0->Swap 5 & 0->Swap 6 & 7->Swap 4 & 6->Swap 5 & 6->DONE,24,857,2,Swap 8 & 7->Swap 7 & 8->Swap 2 & 1->Swap 0 & 6->Swap 0 & 3->Swap 8 & 5->Swap 0 & 1->Swap 8 & 4->Swap 6 & 5->Swap 7 & 8->Swap 0 & 2->Swap 5 & 3->Swap 7 & 0->Swap 4 & 0->Swap 5 & 0->Swap 3 & 0->Swap 6 & 5->Swap 3 & 1->Swap 1 & 6->Swap 1 & 4->Swap 1 & 7->Swap 8 & 7->Swap 4 & 8->Swap 5 & 8->DONE,
123456780,138462750,10,96,0,Swap 3 & 2->Swap 3 & 1->Swap 8 & 5->Swap 1 & 3->Swap 6 & 8->Swap 8 & 2->Swap 8 & 3->Swap 2 & 6->Swap 2 & 8->Swap 5 & 8->DONE,10,45,0,Swap 3 & 2->Swap 3 & 1->Swap 8 & 5->Swap 1 & 3->Swap 6 & 8->Swap 8 & 2->Swap 8 & 3->Swap 2 & 6->Swap 2 & 8->Swap 5 & 8->DONE,
123456780,321476805,20,144,1,Swap 7 & 4->Swap 8 & 4->Swap 7 & 1->Swap 3 & 2->Swap 4 & 8->Swap 4 & 1->Swap 3 & 7->Swap 8 & 1->Swap 0 & 1->Swap 1 & 0->Swap 1 & 5->Swap 1 & 7->Swap 0 & 5->Swap 2 & 1->Swap 5 & 0->Swap 5 & 7->Swap 7 & 8->Swap 1 & 2->Swap 1 & 3->Swap 2 & 3->DONE,20,67,0,Swap 7 & 4->Swap 8 & 4->Swap 7 & 1->Swap 3 & 2->Swap 4 & 8->Swap 4 & 1->Swap 3 & 7->Swap 8 & 1->Swap 0 & 1->Swap 1 & 0->Swap 1 & 5->Swap 1 & 7->Swap 0 & 5->Swap 2 & 1->Swap 5 & 0->Swap 5 & 7->Swap 7 & 8->Swap 2 & 3->Swap 1 & 3->Swap 1 & 2->DONE,
123456780,253164870,16,99,0,Swap 6 & 5->Swap 4 & 1->Swap 6 & 1->Swap 0 & 8->Swap 8 & 0->Swap 5 & 3->Swap 1 & 6->Swap 2 & 4->Swap 5 & 4->Swap 3 & 4->Swap 8 & 7->Swap 7 & 8->Swap 1 & 2->Swap 4 & 6->Swap 4 & 2->Swap 2 & 5->DONE,16,66,0,Swap 6 & 5->Swap 4 & 1->Swap 6 & 1->Swap 0 & 8->Swap 8 & 0->Swap 5 & 3->Swap 1 & 6->Swap 2 & 4->Swap 5 & 4->Swap 3 & 4->Swap 8 & 7->Swap 4 & 6->Swap 7 & 8->Swap 4 & 5->Swap 4 & 2->Swap 1 & 4->DONE,
123456780,132764580,14,66,0,Swap 8 & 5->Swap 8 & 4->Swap 7 & 8->Swap 5 & 4->Swap 4 & 8->Swap 5 & 7->Swap 3 & 2->Swap 4 & 5->Swap 7 & 4->Swap 6 & 4->Swap 2 & 3->Swap 5 & 7->Swap 4 & 6->Swap 4 & 5->DONE,14,45,1,Swap 8 & 5->Swap 8 & 4->Swap 7 & 8->Swap 5 & 4->Swap 4 & 8->Swap 5 & 7->Swap 3 & 2->Swap 4 & 5->Swap 7 & 4->Swap 6 & 4->Swap 2 & 3->Swap 5 & 7->Swap 4 & 6->Swap 4 & 5->DONE,
123456780,243718650,16,314,0,Swap 8 & 5->Swap 4 & 1->Swap 6 & 8->Swap 6 & 2->Swap 6 & 4->Swap 1 & 6->Swap 2 & 6->Swap 2 & 1->Swap 6 & 1->Swap 7 & 6->Swap 6 & 7->Swap 1 & 4->Swap 1 & 2->Swap 4 & 6->Swap 8 & 6->Swap 5 & 8->DONE,16,67,0,Swap 8 & 5->Swap 4 & 1->Swap 6 & 8->Swap 6 & 2->Swap 6 & 4->Swap 1 & 6->Swap 2 & 6->Swap 2 & 1->Swap 6 & 1->Swap 7 & 6->Swap 4 & 2->Swap 6 & 7->Swap 1 & 6->Swap 1 & 4->Swap 8 & 6->Swap 5 & 8->DONE,
123456780,653148270,20,301,1,Swap 5 & 4->Swap 0 & 8->Swap 0 & 4->Swap 2 & 1->Swap 6 & 0->Swap 4 & 7->Swap 6 & 1->Swap 7 & 1->Swap 1 & 4->Swap 4 & 7->Swap 8 & 0->Swap 5 & 2->Swap 6 & 5->Swap 1 & 2->Swap 1 & 6->Swap 4 & 6->Swap 8 & 6->Swap 7 & 2->Swap 2 & 8->Swap 2 & 5->DONE,20,67,0,Swap 5 & 4->Swap 0 & 8->Swap 0 & 4->Swap 2 & 1->Swap 6 & 0->Swap 4 & 7->Swap 6 & 1->Swap 7 & 1->Swap 1 & 4->Swap 4 & 7->Swap 8 & 0->Swap 5 & 2->Swap 6 & 5->Swap 1 & 2->Swap 1 & 6->Swap 4 & 6->Swap 8 & 6->Swap 7 & 2->Swap 2 & 8->Swap 2 & 5->DONE,
123456780,312405786,16,45,0,Swap 5 & 4->Swap 4 & 5->Swap 3 & 2->Swap 8 & 7->Swap 8 & 4->Swap 3 & 1->Swap 4 & 8->Swap 7 & 8->Swap 0 & 6->Swap 8 & 7->Swap 0 & 5->Swap 7 & 8->Swap 1 & 3->Swap 2 & 3->Swap 5 & 0->Swap 6 & 0->DONE,16,45,0,Swap 5 & 4->Swap 4 & 5->Swap 3 & 2->Swap 8 & 7->Swap 8 & 4->Swap 3 & 1->Swap 4 & 8->Swap 7 & 8->Swap 0 & 6->Swap 8 & 7->Swap 0 & 5->Swap 7 & 8->Swap 1 & 3->Swap 2 & 3->Swap 5 & 0->Swap 6 & 0->DONE,
123456780,521673480,20,587,1,Swap 5 & 4->Swap 8 & 7->Swap 6 & 3->Swap 8 & 5->Swap 0 & 3->Swap 5 & 8->Swap 7 & 4->Swap 6 & 2->Swap 6 & 1->Swap 2 & 1->Swap 5 & 6->Swap 4 & 8->Swap 3 & 0->Swap 6 & 5->Swap 7 & 5->Swap 4 & 7->Swap 1 & 2->Swap 1 & 6->Swap 2 & 6->Swap 3 & 6->DONE,20,111,0,Swap 5 & 4->Swap 8 & 7->Swap 6 & 3->Swap 8 & 5->Swap 0 & 3->Swap 5 & 8->Swap 7 & 4->Swap 6 & 2->Swap 6 & 1->Swap 2 & 1->Swap 5 & 6->Swap 4 & 8->Swap 3 & 0->Swap 7 & 6->Swap 4 & 7->Swap 1 & 2->Swap 1 & 5->Swap 3 & 6->Swap 3 & 5->Swap 2 & 3->DONE,
123456780,213760548,14,234,1,Swap 5 & 4->Swap 2 & 1->Swap 7 & 5->Swap 6 & 4->Swap 6 & 1->Swap 0 & 4->Swap 4 & 8->Swap 1 & 6->Swap 1 & 2->Swap 5 & 7->Swap 8 & 4->Swap 4 & 0->Swap 4 & 6->Swap 4 & 5->DONE,14,78,0,Swap 5 & 4->Swap 2 & 1->Swap 7 & 5->Swap 6 & 4->Swap 6 & 1->Swap 0 & 4->Swap 4 & 8->Swap 1 & 6->Swap 1 & 2->Swap 4 & 5->Swap 4 & 7->Swap 5 & 6->Swap 8 & 6->Swap 6 & 0->DONE,
123456780,183745602,28,570,1,Swap 2 & 1->Swap 0 & 6->Swap 8 & 7->Swap 1 & 2->Swap 7 & 8->Swap 0 & 3->Swap 6 & 8->Swap 3 & 0->Swap 2 & 1->Swap 5 & 4->Swap 4 & 5->Swap 7 & 4->Swap 8 & 0->Swap 1 & 2->Swap 6 & 4->Swap 8 & 5->Swap 0 & 4->Swap 8 & 2->Swap 4 & 0->Swap 4 & 2->Swap 0 & 2->Swap 2 & 0->Swap 6 & 7->Swap 4 & 8->Swap 2 & 8->Swap 2 & 4->Swap 4 & 6->Swap 5 & 6->DONE,28,88,0,Swap 2 & 1->Swap 0 & 6->Swap 8 & 7->Swap 1 & 2->Swap 7 & 8->Swap 0 & 3->Swap 6 & 8->Swap 3 & 0->Swap 2 & 1->Swap 5 & 4->Swap 4 & 5->Swap 7 & 4->Swap 8 & 0->Swap 1 & 2->Swap 6 & 4->Swap 8 & 5->Swap 0 & 4->Swap 8 & 2->Swap 4 & 0->Swap 4 & 2->Swap 0 & 2->Swap 6 & 7->Swap 4 & 6->Swap 5 & 6->Swap 2 & 0->Swap 2 & 5->Swap 2 & 8->Swap 5 & 8->DONE,
123456780,185423760,16,85,0,Swap 3 & 2->Swap 5 & 3->Swap 0 & 8->Swap 8 & 0->Swap 6 & 3->Swap 2 & 5->Swap 8 & 6->Swap 0 & 6->Swap 8 & 2->Swap 6 & 0->Swap 5 & 8->Swap 8 & 5->Swap 3 & 5->Swap 2 & 8->Swap 6 & 8->Swap 5 & 6->DONE,16,45,0,Swap 3 & 2->Swap 5 & 3->Swap 0 & 8->Swap 8 & 0->Swap 6 & 3->Swap 2 & 5->Swap 8 & 6->Swap 0 & 6->Swap 8 & 2->Swap 6 & 0->Swap 5 & 8->Swap 8 & 5->Swap 2 & 8->Swap 3 & 5->Swap 6 & 8->Swap 5 & 6->DONE,
123456780,263410785,20,136,1,Swap 6 & 5->Swap 8 & 7->Swap 8 & 4->Swap 4 & 8->Swap 8 & 4->Swap 2 & 1->Swap 6 & 1->Swap 7 & 4->Swap 4 & 1->Swap 1 & 4->Swap 4 & 1->Swap 0 & 5->Swap 4 & 8->Swap 3 & 6->Swap 1 & 8->Swap 6 & 3->Swap 1 & 6->Swap 1 & 2->Swap 5 & 0->Swap 5 & 6->DONE,20,45,0,Swap 6 & 5->Swap 8 & 7->Swap 8 & 4->Swap 4 & 8->Swap 8 & 4->Swap 2 & 1->Swap 6 & 1->Swap 7 & 4->Swap 4 & 1->Swap 1 & 4->Swap 4 & 1->Swap 0 & 5->Swap 4 & 8->Swap 3 & 6->Swap 1 & 8->Swap 6 & 3->Swap 1 & 6->Swap 1 & 2->Swap 5 & 0->Swap 5 & 6->DONE,
123456780,216580473,20,226,0,Swap 5 & 4->Swap 6 & 3->Swap 7 & 5->Swap 3 & 4->Swap 0 & 4->Swap 8 & 3->Swap 2 & 1->Swap 4 & 3->Swap 3 & 4->Swap 3 & 8->Swap 8 & 3->Swap 5 & 7->Swap 4 & 3->Swap 4 & 7->Swap 1 & 2->Swap 3 & 0->Swap 3 & 6->Swap 7 & 8->Swap 7 & 5->Swap 4 & 7->DONE,20,67,0,Swap 5 & 4->Swap 6 & 3->Swap 7 & 5->Swap 3 & 4->Swap 0 & 4->Swap 8 & 3->Swap 2 & 1->Swap 4 & 3->Swap 3 & 4->Swap 3 & 8->Swap 8 & 3->Swap 5 & 7->Swap 4 & 3->Swap 4 & 7->Swap 1 & 2->Swap 3 & 0->Swap 3 & 6->Swap 4 & 5->Swap 7 & 5->Swap 5 & 8->DONE,
123456780,123564780,12,34,0,Swap 7 & 4->Swap 8 & 5->Swap 5 & 8->Swap 4 & 7->Swap 0 & 8->Swap 5 & 4->Swap 6 & 4->Swap 6 & 2->Swap 8 & 0->Swap 2 & 6->Swap 4 & 6->Swap 4 & 5->DONE,12,23,0,Swap 7 & 4->Swap 8 & 5->Swap 5 & 8->Swap 4 & 7->Swap 0 & 8->Swap 5 & 4->Swap 6 & 4->Swap 6 & 2->Swap 8 & 0->Swap 2 & 6->Swap 4 & 6->Swap 4 & 5->DONE,
123456780,213485760,6,34,0,Swap 6 & 5->Swap 2 & 1->Swap 8 & 6->Swap 1 & 2->Swap 6 & 8->Swap 5 & 6->DONE,6,34,0,Swap 6 & 5->Swap 2 & 1->Swap 8 & 6->Swap 1 & 2->Swap 6 & 8->Swap 5 & 6->DONE,
123456780,812307546,20,3517,8,Swap 8 & 5->Swap 3 & 2->Swap 7 & 4->Swap 8 & 3->Swap 0 & 6->Swap 3 & 7->Swap 5 & 4->Swap 8 & 1->Swap 7 & 3->Swap 3 & 7->Swap 0 & 7->Swap 3 & 8->Swap 1 & 3->Swap 2 & 3->Swap 7 & 0->Swap 6 & 0->Swap 4 & 5->Swap 4 & 8->Swap 5 & 7->Swap 7 & 8->DONE,20,100,0,Swap 8 & 5->Swap 3 & 2->Swap 7 & 4->Swap 8 & 3->Swap 0 & 6->Swap 3 & 7->Swap 5 & 4->Swap 8 & 1->Swap 7 & 3->Swap 3 & 7->Swap 0 & 7->Swap 3 & 8->Swap 1 & 3->Swap 2 & 3->Swap 5 & 8->Swap 4 & 0->Swap 4 & 5->Swap 6 & 7->Swap 7 & 0->Swap 7 & 8->DONE,
123456780,713426058,18,200,0,Swap 0 & 6->Swap 6 & 8->Swap 0 & 5->Swap 8 & 6->Swap 4 & 1->Swap 1 & 4->Swap 6 & 5->Swap 5 & 8->Swap 0 & 2->Swap 0 & 1->Swap 7 & 4->Swap 7 & 0->Swap 4 & 0->Swap 1 & 7->Swap 2 & 7->Swap 5 & 7->Swap 7 & 0->Swap 8 & 0->DONE,18,89,0,Swap 0 & 6->Swap 6 & 8->Swap 0 & 5->Swap 8 & 6->Swap 4 & 1->Swap 1 & 4->Swap 6 & 5->Swap 5 & 8->Swap 0 & 2->Swap 0 & 1->Swap 7 & 4->Swap 7 & 0->Swap 4 & 0->Swap 1 & 7->Swap 2 & 7->Swap 5 & 7->Swap 7 & 0->Swap 8 & 0->DONE,
123456780,253410786,10,45,0,Swap 4 & 1->Swap 5 & 1->Swap 0 & 8->Swap 8 & 0->Swap 0 & 6->Swap 5 & 4->Swap 2 & 5->Swap 6 & 0->Swap 1 & 5->Swap 1 & 2->DONE,10,34,0,Swap 4 & 1->Swap 5 & 1->Swap 0 & 8->Swap 8 & 0->Swap 0 & 6->Swap 5 & 4->Swap 2 & 5->Swap 1 & 5->Swap 1 & 2->Swap 6 & 0->DONE,
123456780,523146780,4,23,0,Swap 5 & 4->Swap 5 & 1->Swap 1 & 5->Swap 4 & 5->DONE,4,23,0,Swap 5 & 4->Swap 5 & 1->Swap 1 & 5->Swap 4 & 5->DONE,
